id,created_at,updated_at,deleted_at,remote_address,user_agent,count,country_short,country_long,region,city,latitude,longitude,zipcode,timezone,elevation
811,"2022-12-15 02:04:35.586756912-05:00","2022-12-15 02:04:35.586756912-05:00",,47.88.94.161,"Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36",1,US,"United States of America",California,"San Mateo",37.5474243164063,-122.330589294434,94402,-07:00,0.0
812,"2022-12-15 02:28:29.958504073-05:00","2022-12-23 15:52:09.062786556-05:00",,85.209.135.21,"",8,US,"United States of America",Georgia,Atlanta,33.7490005493164,-84.3879776000977,30301,-04:00,0.0
813,"2022-12-15 03:28:52.257454609-05:00","2022-12-15 04:00:43.623895541-05:00",,144.76.68.88,"serpstatbot/2.1 (advanced backlink tracking bot; https://serpstatbot.com/; abuse@serpstatbot.com)",2,DE,Germany,Berlin,Berlin,52.5243682861328,13.410530090332,12355,+02:00,0.0
814,"2022-12-15 04:31:04.74699721-05:00","2022-12-15 04:31:04.74699721-05:00",,181.214.218.69,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",1,BE,Belgium,"Brussels Hoofdstedelijk Gewest",Brussels,50.8504486083984,4.34878015518188,1210,+02:00,0.0
815,"2022-12-15 05:18:06.232583374-05:00","2022-12-15 05:18:06.232583374-05:00",,170.64.137.36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,AU,Australia,"New South Wales",Sydney,-33.8678512573242,151.207321166992,2000,+10:00,0.0
816,"2022-12-15 07:00:37.885233565-05:00","2022-12-15 07:00:37.885233565-05:00",,49.247.213.246,SonyEricssonT68/R201A,1,KR,"Korea (Republic of)",Gyeonggi-do,Seongnam,37.4201240539551,127.126663208008,13118,+09:00,0.0
817,"2022-12-15 07:16:43.652833362-05:00","2023-01-05 07:50:31.166129547-05:00",,185.180.143.79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",5,BE,Belgium,"Brussels Hoofdstedelijk Gewest",Brussels,50.8504486083984,4.34878015518188,1210,+02:00,0.0
818,"2022-12-15 08:08:27.546142447-05:00","2022-12-15 10:58:06.657674861-05:00",,134.122.82.228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,DE,Germany,Hessen,"Frankfurt am Main",50.1108818054199,8.68199634552002,65931,+02:00,0.0
819,"2022-12-15 09:18:23.146425218-05:00","2022-12-15 09:18:23.146425218-05:00",,54.212.211.73,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
820,"2022-12-15 09:18:28.224680562-05:00","2022-12-15 09:18:28.224680562-05:00",,52.43.226.238,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
821,"2022-12-15 09:18:52.056245111-05:00","2022-12-15 09:18:52.056245111-05:00",,35.164.11.200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
822,"2022-12-15 09:20:30.609348475-05:00","2022-12-15 09:20:30.609348475-05:00",,35.88.113.50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
823,"2022-12-15 09:21:10.960633042-05:00","2022-12-15 09:21:10.960633042-05:00",,34.220.196.134,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
824,"2022-12-15 09:21:47.136605731-05:00","2022-12-15 09:21:47.136605731-05:00",,35.89.185.25,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
825,"2022-12-15 09:22:56.840769959-05:00","2022-12-15 09:22:56.840769959-05:00",,35.161.139.249,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
826,"2022-12-15 09:23:45.125661141-05:00","2022-12-15 09:23:45.125661141-05:00",,18.237.139.40,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
827,"2022-12-15 10:45:20.693180913-05:00","2022-12-15 10:45:20.693180913-05:00",,45.79.204.46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",1,US,"United States of America",Georgia,Atlanta,33.7490005493164,-84.3879776000977,30301,-04:00,0.0
828,"2022-12-15 11:19:11.059729552-05:00","2022-12-15 11:19:11.059729552-05:00",,206.189.103.187,"",1,NL,Netherlands,Noord-Holland,Amsterdam,52.3785018920898,4.89998006820679,1000,+02:00,0.0
829,"2022-12-15 11:19:32.950235886-05:00","2022-12-15 11:19:32.950235886-05:00",,165.227.63.231,"",1,US,"United States of America",California,"Santa Clara",37.3541107177734,-121.955238342285,95050,-07:00,0.0
830,"2022-12-15 12:38:32.168077941-05:00","2022-12-16 03:57:50.468693759-05:00",,107.189.5.223,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0",4,LU,Luxembourg,Luxembourg,Luxembourg,49.6116714477539,6.13000011444092,L-8154,+02:00,0.0
831,"2022-12-15 12:42:38.920623714-05:00","2022-12-15 12:42:38.920623714-05:00",,194.58.75.84,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",1,PS,"Palestine, State of",Hebron,"As Samu'",31.3967094421387,35.0661087036133,-,+03:00,0.0
832,"2022-12-15 12:42:38.920630485-05:00","2022-12-15 12:42:38.920630485-05:00",,194.58.75.84,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",1,PS,"Palestine, State of",Hebron,"As Samu'",31.3967094421387,35.0661087036133,-,+03:00,0.0
833,"2022-12-15 14:33:40.584784623-05:00","2022-12-15 14:33:40.584784623-05:00",,37.140.0.210,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",1,RU,"Russian Federation","Chelyabinskaya oblast'",Magnitogorsk,53.4186096191406,59.0472183227539,455051,+05:00,0.0
834,"2022-12-15 14:53:16.58317475-05:00","2022-12-30 22:25:37.290093644-05:00",,205.210.31.131,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",2,US,"United States of America",California,"Santa Clara",37.3521003723145,-121.958198547363,95054,-07:00,0.0
835,"2022-12-15 16:16:21.11442793-05:00","2023-01-05 19:40:39.129009442-05:00",,185.180.143.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",7,BE,Belgium,"Brussels Hoofdstedelijk Gewest",Brussels,50.8504486083984,4.34878015518188,1210,+02:00,0.0
836,"2022-12-15 16:38:30.114954217-05:00","2022-12-15 16:38:30.114954217-05:00",,161.35.102.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,US,"United States of America","New Jersey","North Bergen",40.804271697998,-74.012077331543,07047,-04:00,0.0
837,"2022-12-15 16:49:49.928574778-05:00","2022-12-31 14:13:34.532584497-05:00",,89.117.61.191,"2ip bot/1.1 (+http://2ip.io)",6,US,"United States of America",Virginia,Norfolk,36.846809387207,-76.2852172851563,23501,-04:00,0.0
838,"2022-12-15 17:26:21.013496283-05:00","2022-12-15 17:26:21.013496283-05:00",,186.95.201.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",1,VE,"Venezuela (Bolivarian Republic of)",Cojedes,Tinaquillo,9.91860961914063,-68.3047180175781,2209,-04:00,0.0
839,"2022-12-15 18:15:28.44355215-05:00","2022-12-15 18:15:28.44355215-05:00",,35.216.240.37,Mozilla/5.0,1,CH,Switzerland,Zurich,Zurich,47.3666687011719,8.55000019073486,8099,+02:00,0.0
840,"2022-12-15 20:00:18.491475127-05:00","2022-12-15 20:00:18.491475127-05:00",,205.210.31.21,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",1,US,"United States of America",California,"Santa Clara",37.3521003723145,-121.958198547363,95054,-07:00,0.0
841,"2022-12-15 20:29:38.152002082-05:00","2022-12-15 20:29:38.152002082-05:00",,213.108.46.161,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,UA,Ukraine,Kyiv,Kiev,50.4546585083008,30.5237998962402,38131,+03:00,0.0
842,"2022-12-15 20:31:21.627997963-05:00","2022-12-15 20:31:21.627997963-05:00",,89.23.205.33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,RU,"Russian Federation","Moskovskaya oblast'","Podol'sk",55.4241790771484,37.5547218322754,142108,+03:00,0.0
843,"2022-12-15 21:46:48.399186791-05:00","2022-12-15 21:46:48.399186791-05:00",,159.65.117.130,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,DE,Germany,Hessen,"Frankfurt am Main",50.1108818054199,8.68199634552002,65931,+02:00,0.0
844,"2022-12-15 22:56:22.98635235-05:00","2022-12-15 22:56:22.98635235-05:00",,185.30.97.54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,RU,"Russian Federation",Moskva,Moscow,55.7522201538086,37.6155586242676,117342,+03:00,0.0
845,"2022-12-15 23:11:43.189700632-05:00","2022-12-15 23:11:43.189700632-05:00",,46.101.142.209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0",1,DE,Germany,Hessen,"Frankfurt am Main",50.1108818054199,8.68199634552002,65931,+02:00,0.0
846,"2022-12-15 23:18:47.058262215-05:00","2022-12-15 23:18:47.058262215-05:00",,192.241.211.31,"Mozilla/5.0 zgrab/0.x",1,US,"United States of America",California,"San Francisco",37.7749290466309,-122.419418334961,94102,-07:00,0.0
847,"2022-12-16 00:03:41.044602891-05:00","2022-12-16 00:03:41.044602891-05:00",,192.241.202.240,"Mozilla/5.0 zgrab/0.x",1,US,"United States of America",California,"San Francisco",37.7749290466309,-122.419418334961,94102,-07:00,0.0
848,"2022-12-16 00:08:53.676562669-05:00","2022-12-16 00:08:53.676562669-05:00",,107.189.30.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",1,LU,Luxembourg,Luxembourg,Luxembourg,49.6116714477539,6.13000011444092,L-8154,+02:00,0.0
849,"2022-12-16 00:21:12.654549904-05:00","2022-12-16 00:21:12.654549904-05:00",,64.62.197.152,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:106.0) Gecko/20100101 Firefox/106.0",1,US,"United States of America",California,Pleasanton,37.6853141784668,-121.894813537598,94588,-07:00,0.0
850,"2022-12-16 02:57:46.249622038-05:00","2022-12-16 06:12:00.607633439-05:00",,81.171.9.135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,NL,Netherlands,Noord-Holland,Amsterdam,52.3785018920898,4.89998006820679,1000,+02:00,0.0
851,"2022-12-16 03:06:03.987123749-05:00","2022-12-16 03:06:03.987123749-05:00",,24.199.83.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0",1,US,"United States of America","New York","New York City",40.7199363708496,-74.005012512207,10013,-04:00,0.0
